VoterId,ElectionDate,ElectionDescription,VotingMethod
855564,11/05/1996,STATE GENERAL,P
855564,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
855564,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
855564,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
855564,11/07/2006,11/07/2006 - STATE GENERAL,P
855564,05/08/2007,05/08/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
855564,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
855564,11/04/2008,11/04/2008 - STATE GENERAL,P
855564,11/02/2010,11/02/2010 - STATE GENERAL,P
855564,08/14/2012,08/14/2012 - STATE PRIMARY,P
855564,11/06/2012,11/06/2012 - STATE GENERAL,P
855564,08/12/2014,08/12/2014 - STATE PRIMARY,P
855564,11/04/2014,11/04/2014 - STATE GENERAL,P
855564,08/14/2018,08/14/2018 - STATE PRIMARY,P
855564,11/06/2018,11/06/2018 - STATE GENERAL,P
855564,11/03/2020,11/03/2020 - STATE GENERAL,P
855564,11/08/2022,11/08/2022 - STATE GENERAL,P
852387,11/02/2004,11/02/2004 - STATE GENERAL,P
852387,11/07/2000,STATE GENERAL,P
852387,11/03/1998,STATE GENERAL,P
852387,11/05/1996,STATE GENERAL,P
852387,11/05/1996,MUNICIPAL GENERAL,P
852387,11/07/2006,11/07/2006 - STATE GENERAL,P
852387,11/04/2008,11/04/2008 - STATE GENERAL,P
852387,11/02/2010,11/02/2010 - STATE GENERAL,P
852387,11/06/2012,11/06/2012 - STATE GENERAL,P
852387,11/08/2016,11/08/2016 - STATE GENERAL,P
852387,08/11/2020,08/11/2020 - STATE PRIMARY,A
852398,11/02/2004,11/02/2004 - STATE GENERAL,P
852398,11/03/1998,STATE GENERAL,P
852398,11/05/1996,STATE GENERAL,P
852398,11/07/2006,11/07/2006 - STATE GENERAL,P
852398,11/04/2008,11/04/2008 - STATE GENERAL,P
852398,11/06/2012,11/06/2012 - STATE GENERAL,P
852398,11/04/2014,11/04/2014 - STATE GENERAL,P
852398,11/08/2016,11/08/2016 - STATE GENERAL,P
852398,11/06/2018,11/06/2018 - STATE GENERAL,P
852398,11/03/2020,11/03/2020 - STATE GENERAL,P
852398,11/08/2022,11/08/2022 - STATE GENERAL,P
857510,11/02/2004,11/02/2004 - STATE GENERAL,P
857510,11/07/2000,STATE GENERAL,P
857510,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
857510,11/07/2006,11/07/2006 - STATE GENERAL,P
857510,11/04/2008,11/04/2008 - STATE GENERAL,P
857510,11/06/2012,11/06/2012 - STATE GENERAL,P
857510,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 656 - FARIBAULT,P
857510,11/04/2014,11/04/2014 - STATE GENERAL,P
857510,11/08/2016,11/08/2016 - STATE GENERAL,P
857510,11/06/2018,11/06/2018 - STATE GENERAL,P
857510,11/03/2020,11/03/2020 - STATE GENERAL,P
857510,11/08/2022,11/08/2022 - STATE GENERAL,P
855072,11/02/2004,11/02/2004 - STATE GENERAL,P
855072,11/07/2006,11/07/2006 - STATE GENERAL,P
855072,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
855072,11/04/2008,11/04/2008 - STATE GENERAL,P
855072,11/02/2010,11/02/2010 - STATE GENERAL,P
855072,11/06/2012,11/06/2012 - STATE GENERAL,P
855072,11/08/2016,11/08/2016 - STATE GENERAL,P
855072,11/06/2018,11/06/2018 - STATE GENERAL,P
855072,11/03/2020,11/03/2020 - STATE GENERAL,P
859508,11/02/2004,11/02/2004 - STATE GENERAL,P
859508,11/03/1998,SCHOOL BOARD ELECTION,P
859508,11/04/2008,11/04/2008 - STATE GENERAL,P
859508,11/03/1998,STATE GENERAL,P
859508,11/08/2016,11/08/2016 - STATE GENERAL,P
859508,11/06/2018,11/06/2018 - STATE GENERAL,P
859508,11/03/2020,11/03/2020 - STATE GENERAL,A
859508,11/08/2022,11/08/2022 - STATE GENERAL,P
859584,11/02/2004,11/02/2004 - STATE GENERAL,P
859584,11/03/1998,STATE GENERAL,P
859584,11/06/2012,11/06/2012 - STATE GENERAL,P
859584,11/08/2016,11/08/2016 - STATE GENERAL,P
859584,11/06/2018,11/06/2018 - STATE GENERAL,P
859584,11/03/2020,11/03/2020 - STATE GENERAL,A
859584,11/08/2022,11/08/2022 - STATE GENERAL,P
859591,11/03/1998,STATE GENERAL,P
859591,11/06/2012,11/06/2012 - STATE GENERAL,P
859591,11/06/2018,11/06/2018 - STATE GENERAL,P
859591,11/03/2020,11/03/2020 - STATE GENERAL,A
859591,11/08/2022,11/08/2022 - STATE GENERAL,A
859649,11/02/2004,11/02/2004 - STATE GENERAL,P
859649,11/07/2000,STATE GENERAL,P
859649,11/02/1999,SCHOOL BOARD ELECTION,P
859649,11/03/1998,STATE GENERAL,P
859649,11/03/1998,SCHOOL BOARD ELECTION,P
859649,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
859649,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
859649,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
859649,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
859649,11/04/2003,11/04/2003 GENERAL ELECTION,P
859649,11/04/2008,11/04/2008 - STATE GENERAL,P
859649,11/06/2012,11/06/2012 - STATE GENERAL,P
859649,11/04/2014,11/04/2014 - STATE GENERAL,P
859649,11/08/2016,11/08/2016 - STATE GENERAL,P
859649,11/06/2018,11/06/2018 - STATE GENERAL,P
859649,11/03/2020,11/03/2020 - STATE GENERAL,P
859649,11/08/2022,11/08/2022 - STATE GENERAL,P
859742,09/10/2002,09-10-02 STATE PRIMARY,P
859742,11/03/1998,STATE GENERAL,P
859742,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
859742,11/08/2016,11/08/2016 - STATE GENERAL,P
859773,11/02/2004,11/02/2004 - STATE GENERAL,P
859773,11/07/2000,STATE GENERAL,P
859773,11/03/1998,STATE GENERAL,P
859773,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
853598,11/02/2004,11/02/2004 - STATE GENERAL,P
853598,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
853598,11/07/2000,STATE GENERAL,P
853598,11/03/1998,STATE GENERAL,P
853598,11/05/1996,STATE GENERAL,P
853598,11/08/1994,STATE GENERAL,P
853598,11/07/2006,11/07/2006 - STATE GENERAL,P
853598,11/04/2008,11/04/2008 - STATE GENERAL,P
853598,11/02/2010,11/02/2010 - STATE GENERAL,P
853598,11/06/2012,11/06/2012 - STATE GENERAL,P
853598,11/04/2014,11/04/2014 - STATE GENERAL,P
853598,11/08/2016,11/08/2016 - STATE GENERAL,A
853598,11/06/2018,11/06/2018 - STATE GENERAL,P
853598,11/03/2020,11/03/2020 - STATE GENERAL,P
853750,11/03/1998,STATE GENERAL,P
853750,11/03/1998,SCHOOL BOARD ELECTION,P
853750,11/05/1996,STATE GENERAL,P
853750,11/08/1994,STATE GENERAL,P
853750,11/02/2004,11/02/2004 - STATE GENERAL,P
853750,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
853750,11/07/2006,11/07/2006 - STATE GENERAL,P
853750,11/04/2008,11/04/2008 - STATE GENERAL,P
853750,11/06/2012,11/06/2012 - STATE GENERAL,P
853750,11/08/2016,11/08/2016 - STATE GENERAL,P
853750,11/06/2018,11/06/2018 - STATE GENERAL,P
853750,11/03/2020,11/03/2020 - STATE GENERAL,A
853750,11/08/2022,11/08/2022 - STATE GENERAL,P
898415,12/05/2023,12/05/2023 - SPEC ELECT LEG DIST 52B,A
858679,11/02/2004,11/02/2004 - STATE GENERAL,P
858679,11/04/2008,11/04/2008 - STATE GENERAL,P
858679,11/06/2012,11/06/2012 - STATE GENERAL,P
858679,11/08/2016,11/08/2016 - STATE GENERAL,P
858679,11/06/2018,11/06/2018 - STATE GENERAL,P
858679,11/03/2020,11/03/2020 - STATE GENERAL,P
858679,11/08/2022,11/08/2022 - STATE GENERAL,P
858712,11/07/2000,STATE GENERAL,P
856075,11/07/2000,STATE GENERAL,P
856075,11/03/1998,STATE GENERAL,P
856075,11/03/1998,SCHOOL BOARD ELECTION,P
856075,11/05/1996,STATE GENERAL,P
856075,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
856075,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
856075,11/02/2004,11/02/2004 - STATE GENERAL,P
856075,11/07/2006,11/07/2006 - STATE GENERAL,P
856075,11/04/2008,11/04/2008 - STATE GENERAL,P
856075,08/10/2010,08/10/2010 - STATE PRIMARY,P
856075,11/02/2010,11/02/2010 - STATE GENERAL,P
856075,11/06/2012,11/06/2012 - STATE GENERAL,P
856075,11/04/2014,11/04/2014 - STATE GENERAL,P
856075,11/08/2016,11/08/2016 - STATE GENERAL,P
856075,11/06/2018,11/06/2018 - STATE GENERAL,P
856075,11/03/2020,11/03/2020 - STATE GENERAL,A
856075,11/08/2022,11/08/2022 - STATE GENERAL,P
856123,11/02/2004,11/02/2004 - STATE GENERAL,P
856123,11/03/1998,STATE GENERAL,P
856123,11/05/1996,STATE GENERAL,P
856123,11/07/2006,11/07/2006 - STATE GENERAL,P
856123,11/04/2008,11/04/2008 - STATE GENERAL,P
856123,11/06/2012,11/06/2012 - STATE GENERAL,P
856123,11/08/2016,11/08/2016 - STATE GENERAL,P
856123,11/03/2020,11/03/2020 - STATE GENERAL,A
856123,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
856123,11/08/2022,11/08/2022 - STATE GENERAL,A
856908,11/05/1996,STATE GENERAL,P
856908,11/02/2004,11/02/2004 - STATE GENERAL,P
856908,11/04/2008,11/04/2008 - STATE GENERAL,P
856908,11/06/2012,11/06/2012 - STATE GENERAL,P
856908,11/04/2014,11/04/2014 - STATE GENERAL,P
856908,11/08/2016,11/08/2016 - STATE GENERAL,A
856908,02/12/2018,02/12/2018 - SPEC ELECT SEN DIST 54,A
856908,11/06/2018,11/06/2018 - STATE GENERAL,A
856908,08/11/2020,08/11/2020 - STATE PRIMARY,A
856908,11/03/2020,11/03/2020 - STATE GENERAL,A
857169,05/12/2015,05/12/2015 - SD SPEC ELECT ISD 195 - RANDOLPH,P
857169,03/11/2008,03/11/2008 - TOWNSHIP ELECTION,P
857169,11/05/1996,STATE GENERAL,P
857169,11/03/1998,STATE GENERAL,P
857169,11/07/2000,STATE GENERAL,P
857169,11/04/2008,11/04/2008 - STATE GENERAL,P
857169,11/02/2004,11/02/2004 - STATE GENERAL,P
857169,11/02/2010,11/02/2010 - STATE GENERAL,P
857169,11/06/2012,11/06/2012 - STATE GENERAL,P
857169,11/03/2020,11/03/2020 - STATE GENERAL,P
857178,09/12/2000,STATE PRIMARY ELECTION,P
857178,11/07/2000,STATE GENERAL,P
857178,11/03/1998,STATE GENERAL,P
857178,11/03/1998,SCHOOL BOARD ELECTION,P
859773,11/07/2006,11/07/2006 - STATE GENERAL,P
859773,11/04/2008,11/04/2008 - STATE GENERAL,P
859773,11/02/2010,11/02/2010 - STATE GENERAL,P
859773,11/06/2012,11/06/2012 - STATE GENERAL,P
859773,11/08/2016,11/08/2016 - STATE GENERAL,P
859773,11/03/2020,11/03/2020 - STATE GENERAL,A
859773,05/11/2021,05/11/2021 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
859773,11/08/2022,11/08/2022 - STATE GENERAL,P
859783,11/04/2008,11/04/2008 - STATE GENERAL,P
859783,11/03/1998,SCHOOL BOARD ELECTION,P
859783,11/02/2004,11/02/2004 - STATE GENERAL,P
859783,11/03/1998,STATE GENERAL,P
859783,11/07/2000,STATE GENERAL,P
859783,11/06/2018,11/06/2018 - STATE GENERAL,P
859783,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
859783,08/11/2020,08/11/2020 - STATE PRIMARY,P
859783,11/03/2020,11/03/2020 - STATE GENERAL,P
859783,03/09/2021,03/09/2021 - TOWNSHIP ELECTION,P
859783,11/08/2022,11/08/2022 - STATE GENERAL,P
860010,11/07/2000,STATE GENERAL,P
860010,11/03/1998,STATE GENERAL,P
860010,11/02/2004,11/02/2004 - STATE GENERAL,P
860010,11/07/2006,11/07/2006 - STATE GENERAL,P
860010,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
860010,11/04/2008,11/04/2008 - STATE GENERAL,P
860010,11/02/2010,11/02/2010 - STATE GENERAL,P
860010,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
860010,11/06/2012,11/06/2012 - STATE GENERAL,P
860010,11/04/2014,11/04/2014 - STATE GENERAL,P
860010,11/08/2016,11/08/2016 - STATE GENERAL,P
860010,11/06/2018,11/06/2018 - STATE GENERAL,P
860010,11/03/2020,11/03/2020 - STATE GENERAL,P
860010,11/08/2022,11/08/2022 - STATE GENERAL,P
860169,11/03/1998,STATE GENERAL,P
860169,11/06/2012,11/06/2012 - STATE GENERAL,P
860169,11/08/2016,11/08/2016 - STATE GENERAL,P
860169,11/06/2018,11/06/2018 - STATE GENERAL,P
860169,08/11/2020,08/11/2020 - STATE PRIMARY,P
860169,11/03/2020,11/03/2020 - STATE GENERAL,P
860169,11/08/2022,11/08/2022 - STATE GENERAL,P
860192,11/07/2000,STATE GENERAL,P
860192,11/03/1998,STATE GENERAL,P
860192,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
860192,11/02/2004,11/02/2004 - STATE GENERAL,P
860192,09/12/2006,09/12/2006 - STATE PRIMARY,P
860192,11/07/2006,11/07/2006 - STATE GENERAL,P
860192,11/04/2008,11/04/2008 - STATE GENERAL,P
860192,11/02/2010,11/02/2010 - STATE GENERAL,P
860192,11/06/2012,11/06/2012 - STATE GENERAL,P
860192,11/04/2014,11/04/2014 - STATE GENERAL,P
860192,11/08/2016,11/08/2016 - STATE GENERAL,P
860192,11/06/2018,11/06/2018 - STATE GENERAL,P
860192,11/03/2020,11/03/2020 - STATE GENERAL,A
860192,11/08/2022,11/08/2022 - STATE GENERAL,P
860284,11/07/2000,STATE GENERAL,P
860284,11/03/1998,STATE GENERAL,P
860284,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
860284,11/02/2004,11/02/2004 - STATE GENERAL,P
860284,11/07/2006,11/07/2006 - STATE GENERAL,P
860284,03/13/2007,03/13/2007 - TOWNSHIP ELECTION,P
860284,01/03/2008,01/03/2008 - SPEC ELECT SEN DIST 25,P
860284,11/04/2008,11/04/2008 - STATE GENERAL,P
860284,08/10/2010,08/10/2010 - STATE PRIMARY,P
860284,11/02/2010,11/02/2010 - STATE GENERAL,P
860284,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 659 - NORTHFIELD,P
860284,08/14/2012,08/14/2012 - STATE PRIMARY,P
860284,11/06/2012,11/06/2012 - STATE GENERAL,P
860284,11/04/2014,11/04/2014 - STATE GENERAL,P
860284,11/08/2016,11/08/2016 - STATE GENERAL,P
860284,11/07/2017,11/07/2017 - SPEC ELECT CITYWIDE NORTHFIELD,P
860284,11/06/2018,11/06/2018 - STATE GENERAL,P
857178,11/05/1996,STATE GENERAL,P
857178,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
857178,11/02/2004,11/02/2004 - STATE GENERAL,P
857178,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
857178,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
857178,11/07/2006,11/07/2006 - STATE GENERAL,P
857178,09/09/2008,09/09/2008 - STATE PRIMARY,P
857178,11/04/2008,11/04/2008 - STATE GENERAL,P
857178,11/02/2010,11/02/2010 - STATE GENERAL,P
857178,11/06/2012,11/06/2012 - STATE GENERAL,P
857178,11/04/2014,11/04/2014 - STATE GENERAL,P
857178,04/12/2016,04/12/2016 - SD SPEC ELECT ISD 256 - RED WING,P
857178,11/08/2016,11/08/2016 - STATE GENERAL,P
857178,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 256 - RED WING,P
857178,11/06/2018,11/06/2018 - STATE GENERAL,P
857178,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
857178,11/03/2020,11/03/2020 - STATE GENERAL,A
857178,11/08/2022,11/08/2022 - STATE GENERAL,P
857194,11/07/2000,STATE GENERAL,P
857194,11/03/1998,STATE GENERAL,P
857194,11/05/1996,STATE GENERAL,P
857194,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
857194,11/02/2004,11/02/2004 - STATE GENERAL,P
857194,11/07/2006,11/07/2006 - STATE GENERAL,P
857194,11/04/2008,11/04/2008 - STATE GENERAL,P
857194,11/02/2010,11/02/2010 - STATE GENERAL,P
857194,11/06/2012,11/06/2012 - STATE GENERAL,P
857194,11/04/2014,11/04/2014 - STATE GENERAL,P
857194,11/08/2016,11/08/2016 - STATE GENERAL,A
857194,11/06/2018,11/06/2018 - STATE GENERAL,A
857194,11/03/2020,11/03/2020 - STATE GENERAL,A
857194,11/08/2022,11/08/2022 - STATE GENERAL,A
857260,11/07/2000,STATE GENERAL,P
857260,11/05/1996,STATE GENERAL,P
857260,11/02/2004,11/02/2004 - STATE GENERAL,P
857260,11/07/2006,11/07/2006 - STATE GENERAL,P
857260,11/04/2008,11/04/2008 - STATE GENERAL,P
857260,11/02/2010,11/02/2010 - STATE GENERAL,P
857260,11/06/2012,11/06/2012 - STATE GENERAL,P
857260,11/04/2014,11/04/2014 - STATE GENERAL,P
857260,11/08/2016,11/08/2016 - STATE GENERAL,P
857260,02/12/2018,02/12/2018 - SPEC ELECT SEN DIST 54,P
857260,11/06/2018,11/06/2018 - STATE GENERAL,P
857260,11/03/2020,11/03/2020 - STATE GENERAL,A
857260,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
857260,11/08/2022,11/08/2022 - STATE GENERAL,P
861623,11/02/2004,11/02/2004 - STATE GENERAL,P
861623,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
861623,11/04/2008,11/04/2008 - STATE GENERAL,P
861623,11/02/2010,11/02/2010 - STATE GENERAL,P
861623,11/06/2012,11/06/2012 - STATE GENERAL,P
861623,11/04/2014,11/04/2014 - STATE GENERAL,P
861623,11/08/2016,11/08/2016 - STATE GENERAL,P
861623,11/06/2018,11/06/2018 - STATE GENERAL,P
861623,11/03/2020,11/03/2020 - STATE GENERAL,A
861623,11/08/2022,11/08/2022 - STATE GENERAL,P
861630,11/07/2000,STATE GENERAL,P
861630,11/02/1999,SCHOOL BOARD ELECTION,P
861630,11/02/2004,11/02/2004 - STATE GENERAL,P
861630,11/04/2008,11/04/2008 - STATE GENERAL,P
861630,11/02/2010,11/02/2010 - STATE GENERAL,P
861630,11/06/2012,11/06/2012 - STATE GENERAL,P
861630,08/09/2016,08/09/2016 - STATE PRIMARY,P
861630,11/08/2016,11/08/2016 - STATE GENERAL,P
861630,08/14/2018,08/14/2018 - STATE PRIMARY,P
861630,11/06/2018,11/06/2018 - STATE GENERAL,P
861630,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
861630,08/11/2020,08/11/2020 - STATE PRIMARY,P
861630,11/03/2020,11/03/2020 - STATE GENERAL,P
861630,11/02/2021,11/02/2021 - SPEC ELECT MCD COTTAGE GROVE,P
861630,08/09/2022,08/09/2022 - STATE PRIMARY,P
861630,11/08/2022,11/08/2022 - STATE GENERAL,P
861782,11/02/2004,11/02/2004 - STATE GENERAL,P
861782,11/04/2008,11/04/2008 - STATE GENERAL,P
861782,11/04/2014,11/04/2014 - STATE GENERAL,P
861782,11/08/2016,11/08/2016 - STATE GENERAL,P
861782,11/06/2018,11/06/2018 - STATE GENERAL,P
861782,11/03/2020,11/03/2020 - STATE GENERAL,P
852167,11/03/1998,STATE GENERAL,P
852167,11/05/1996,MUNICIPAL GENERAL,P
852167,09/13/1994,STATE PRIMARY ELECTION,P
852167,11/04/2008,11/04/2008 - STATE GENERAL,P
852167,11/02/2010,11/02/2010 - STATE GENERAL,P
852167,09/12/2006,09/12/2006 - STATE PRIMARY,P
852167,11/07/2006,11/07/2006 - STATE GENERAL,P
852167,11/08/1994,MUNICIPAL GENERAL,P
852167,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
852232,09/11/2001,CITY OF WANAMINGO MEDICAL FACILITY,P
852232,11/02/2004,11/02/2004 - STATE GENERAL,P
852232,11/07/2000,STATE GENERAL,P
852232,09/15/1998,STATE PRIMARY ELECTION,P
852232,11/03/1998,STATE GENERAL,P
852232,11/08/1994,STATE GENERAL,P
852232,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
852232,11/04/2003,11/04/2003 GENERAL ELECTION,P
852232,09/10/2002,09-10-02 STATE PRIMARY,P
852232,11/07/2006,11/07/2006 - STATE GENERAL,P
852232,11/04/2008,11/04/2008 - STATE GENERAL,P
852232,11/06/2012,11/06/2012 - STATE GENERAL,P
852232,11/04/2014,11/04/2014 - STATE GENERAL,P
852232,11/08/2016,11/08/2016 - STATE GENERAL,P
852232,11/06/2018,11/06/2018 - STATE GENERAL,P
852232,11/03/2020,11/03/2020 - STATE GENERAL,P
852232,11/08/2022,11/08/2022 - STATE GENERAL,P
852293,11/08/1994,STATE GENERAL,P
852293,11/03/1998,STATE GENERAL,P
852293,11/02/2004,11/02/2004 - STATE GENERAL,P
852293,11/06/2012,11/06/2012 - STATE GENERAL,P
852293,11/04/2008,11/04/2008 - STATE GENERAL,P
852293,11/03/2020,11/03/2020 - STATE GENERAL,P
857364,11/06/2012,11/06/2012 - STATE GENERAL,P
857364,11/04/2014,11/04/2014 - STATE GENERAL,P
857364,11/08/2016,11/08/2016 - STATE GENERAL,P
849909,11/08/2022,11/08/2022 - STATE GENERAL,P
855209,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
855209,11/07/2000,STATE GENERAL,P
855209,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
855209,09/10/2002,09-10-02 STATE PRIMARY,P
855209,11/02/2004,11/02/2004 - STATE GENERAL,P
855209,11/06/2012,11/06/2012 - STATE GENERAL,P
855209,11/08/2016,11/08/2016 - STATE GENERAL,P
855209,11/03/2020,11/03/2020 - STATE GENERAL,P
855209,11/08/2022,11/08/2022 - STATE GENERAL,P
855359,11/04/2008,11/04/2008 - STATE GENERAL,P
855359,11/06/2012,11/06/2012 - STATE GENERAL,P
855359,11/08/2016,11/08/2016 - STATE GENERAL,A
855359,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
855359,08/11/2020,08/11/2020 - STATE PRIMARY,P
855359,11/03/2020,11/03/2020 - STATE GENERAL,A
855359,11/08/2022,11/08/2022 - STATE GENERAL,A
855837,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
855837,11/04/1997,SCHOOL BOARD ELECTION,P
855837,11/07/2000,STATE GENERAL,P
855837,09/10/1996,STATE PRIMARY ELECTION,P
855837,11/05/1996,STATE GENERAL,P
855837,11/04/2003,11/04/2003 GENERAL ELECTION,P
855837,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,A
855837,11/04/2008,11/04/2008 - STATE GENERAL,P
855837,11/02/2004,11/02/2004 - STATE GENERAL,P
855837,09/12/2006,09/12/2006 - STATE PRIMARY,P
855837,11/05/2002,11-05-02 STATE GENERAL ELECTION,A
855837,11/07/2006,11/07/2006 - STATE GENERAL,P
855837,11/06/2012,11/06/2012 - STATE GENERAL,P
855837,11/06/2018,11/06/2018 - STATE GENERAL,P
855837,11/03/2020,11/03/2020 - STATE GENERAL,P
855837,11/08/2022,11/08/2022 - STATE GENERAL,P
856112,11/02/2004,11/02/2004 - STATE GENERAL,P
856112,11/07/2000,STATE GENERAL,P
856112,11/03/1998,STATE GENERAL,P
856112,11/03/1998,SCHOOL BOARD ELECTION,P
856112,11/05/1996,STATE GENERAL,P
856112,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
856112,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
856112,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
856112,11/07/2006,11/07/2006 - STATE GENERAL,P
856112,11/04/2008,11/04/2008 - STATE GENERAL,P
856112,11/02/2010,11/02/2010 - STATE GENERAL,P
856112,11/08/2016,11/08/2016 - STATE GENERAL,A
856112,11/06/2018,11/06/2018 - STATE GENERAL,A
856112,11/08/2022,11/08/2022 - STATE GENERAL,P
854245,11/05/2019,11/05/2019 - SCHOOL DISTRICT GENERAL,P
854245,11/03/2020,11/03/2020 - STATE GENERAL,P
854245,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
854245,11/08/2022,11/08/2022 - STATE GENERAL,P
854327,11/05/1996,STATE GENERAL,P
854327,11/07/2000,STATE GENERAL,P
854327,03/11/2003,03/11/2003 TOWNSHIP ELECTION,P
854327,09/10/2002,09-10-02 STATE PRIMARY,P
854327,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
854327,11/08/2022,11/08/2022 - STATE GENERAL,P
854450,11/08/2016,11/08/2016 - STATE GENERAL,P
854450,08/14/2018,08/14/2018 - STATE PRIMARY,P
854450,11/06/2018,11/06/2018 - STATE GENERAL,P
854450,11/03/2020,11/03/2020 - STATE GENERAL,P
854552,11/02/2004,11/02/2004 - STATE GENERAL,P
854552,11/03/1998,STATE GENERAL,P
854552,11/05/1996,STATE GENERAL,P
854552,11/05/1996,MUNICIPAL GENERAL,P
854552,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
854552,11/07/2006,11/07/2006 - STATE GENERAL,P
854552,11/04/2008,11/04/2008 - STATE GENERAL,P
854552,11/02/2010,11/02/2010 - STATE GENERAL,P
854552,11/06/2012,11/06/2012 - STATE GENERAL,P
854552,11/08/2016,11/08/2016 - STATE GENERAL,P
854552,11/06/2018,11/06/2018 - STATE GENERAL,P
854552,11/03/2020,11/03/2020 - STATE GENERAL,P
854861,09/14/2004,09/14/2004 - STATE PRIMARY,P
854861,11/07/2000,STATE GENERAL,P
854861,11/03/1998,STATE GENERAL,P
854861,11/05/1996,STATE GENERAL,P
854861,11/07/1995,SCHOOL BOARD ELECTION,P
854861,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
854861,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
854861,12/04/2001,"KENYON CITY QUESTION ELECTION DECEMBER 4, 2001",P
854861,11/04/2003,11/04/2003 GENERAL ELECTION,P
854861,11/02/2004,11/02/2004 - STATE GENERAL,P
854861,09/10/2002,09-10-02 STATE PRIMARY,P
854861,09/12/2006,09/12/2006 - STATE PRIMARY,P
854861,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,P
854861,03/11/2008,03/11/2008 - TOWNSHIP ELECTION,P
854861,09/09/2008,09/09/2008 - STATE PRIMARY,P
854861,11/04/2008,11/04/2008 - STATE GENERAL,P
854861,11/02/2010,11/02/2010 - STATE GENERAL,P
854861,11/06/2012,11/06/2012 - STATE GENERAL,P
854861,05/24/2016,05/24/2016 - SD SPEC ELECT ISD 719 - PRIOR LAKE,P
854861,08/09/2016,08/09/2016 - STATE PRIMARY,P
854861,11/08/2016,11/08/2016 - STATE GENERAL,P
852345,11/08/1994,STATE GENERAL,P
852345,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
852345,11/07/2006,11/07/2006 - STATE GENERAL,P
852345,11/04/2008,11/04/2008 - STATE GENERAL,P
852345,11/02/2010,11/02/2010 - STATE GENERAL,P
852345,11/06/2012,11/06/2012 - STATE GENERAL,A
852345,11/04/2014,11/04/2014 - STATE GENERAL,A
852345,05/12/2015,05/12/2015 - SD SPEC ELECT ISD 2143 - WATERVILLE-ELYSIAN-MORRISTOWN,P
